Id,Severity,Status,Title,Create Time,Team,Owner
50700620,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditBlockReasonInAccountLevel,10/31/2017 9:42:15 AM +00:00,UCM Opportunities,
50700619,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkLinkTest,10/31/2017 9:42:14 AM +00:00,UCM Ticketing & Engagement,v-anukum
50700618,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingCannedViewOperations,10/31/2017 9:42:14 AM +00:00,UCM Ticketing & Engagement,v-anukum
50697165,2,RESOLVED,UCM gated checkin and CI Blocked- Multiple UI tests failing,10/31/2017 8:15:17 AM +00:00,UCM Opportunities,anyyu
50693945,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditTicket,10/31/2017 6:51:14 AM +00:00,UCM Ticketing & Engagement,v-khusin
50688859,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/31/2017 4:29:28 AM +00:00,UCM Ticketing & Engagement,v-rozag
50686874,2,RESOLVED,UCM gated checkin and CI Blocked.,10/31/2017 3:39:26 AM +00:00,UCM Data Visualization Framework,v-chenan
50683871,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/31/2017 2:19:06 AM +00:00,UCM Opportunities,yarashwa
50680442,3,RESOLVED,[Support] UCMB Revenue Numbers vs UCMA/Bing Ads data,10/31/2017 12:55:10 AM +00:00,UCM Account Management A+P,
50677253,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/31/2017 12:20:50 AM +00:00,UCM Business Analytics,v-dhgosa
50672122,2,RESOLVED,UCM-A UserAction Reliability is below SLA,10/30/2017 11:13:15 PM +00:00,UCM Data Visualization Framework,
50662236,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CannedViewSelection,10/30/2017 7:17:05 PM +00:00,UCM Data Visualization Framework,v-chenan
50662220,3,RESOLVED,[Support] CnR Agent Not Seeing Customer Names in MyQueue (reseller - by design),10/30/2017 7:16:34 PM +00:00,UCM Data Visualization Framework,lolondon
50661766,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ValidateTabsForChangeManagement,10/30/2017 7:05:37 PM +00:00,UCM Account Management A+P,
50660125,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ChangeBlockStatusInAccountLevel,10/30/2017 6:31:09 PM +00:00,UCM Opportunities,
50660121,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkCloseTicketsFromTeamQueueTest,10/30/2017 6:31:08 PM +00:00,UCM Ticketing & Engagement,v-anukum
50659721,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/30/2017 6:20:37 PM +00:00,UCM Business Analytics,v-chaspa
50654089,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/30/2017 4:15:10 PM +00:00,UCM Account Management A+P,v-chaspa
50644822,2,RESOLVED,UCM-T UserAction Reliability is below SLA,10/30/2017 12:38:16 PM +00:00,UCM Daily Shipping,
50642701,3,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:29:29 AM +00:00,UCM Daily Shipping,v-yichen
50642697,3,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:29:24 AM +00:00,UCM Daily Shipping,v-yichen
50642695,3,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:29:22 AM +00:00,UCM Daily Shipping,v-yichen
50642534,3,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/30/2017 11:22:41 AM +00:00,UCM Opportunities,
50642381,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EmailTemplatesTest,10/30/2017 11:17:16 AM +00:00,UCM Ticketing & Engagement,v-anukum
50642380,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateTicket,10/30/2017 11:17:16 AM +00:00,UCM Ticketing & Engagement,v-anukum
50642265,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:13:55 AM +00:00,UCM Daily Shipping,v-yichen
50642116,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:09:29 AM +00:00,UCM Daily Shipping,v-yichen
50642031,2,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/30/2017 11:06:18 AM +00:00,UCM Daily Shipping,v-yichen
50641952,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:04:06 AM +00:00,UCM Daily Shipping,v-yichen
50641950,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 11:04:04 AM +00:00,UCM Daily Shipping,v-yichen
50641837,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:59:31 AM +00:00,UCM Daily Shipping,v-yichen
50641835,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:59:30 AM +00:00,UCM Daily Shipping,v-yichen
50641833,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:59:26 AM +00:00,UCM Daily Shipping,v-yichen
50641700,2,RESOLVED,UCM-A UserAction Reliability is below SLA,10/30/2017 10:55:39 AM +00:00,UCM Opportunities,
50641081,2,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,10/30/2017 10:32:17 AM +00:00,UCM Daily Shipping,
50640753,4,RESOLVED,UCM External Service Call Reliability is below SLA  (MessageCenterMiddleTier),10/30/2017 10:21:26 AM +00:00,UCM Ticketing & Engagement,
50640625,4,RESOLVED,UCM External Service Call Reliability is below SLA (CampaignAggregatorService),10/30/2017 10:16:55 AM +00:00,UCM Daily Shipping,
50640432,3,RESOLVED,[AdfSyncPluginReliability] JobDispatcher Plugin Reliability [prod_UcmJobDispatcherReliability_bingadsucm_prod_AdfDbSyncMonitoringPlugin] is unhealthy.,10/30/2017 10:10:27 AM +00:00,UCM Account Management A+P,
50640379,4,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:09:18 AM +00:00,UCM Daily Shipping,v-yichen
50640213,4,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:04:05 AM +00:00,UCM Daily Shipping,v-yichen
50640212,4,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:04:04 AM +00:00,UCM Daily Shipping,v-yichen
50640211,4,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 10:04:03 AM +00:00,UCM Daily Shipping,v-yichen
50640159,3,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,10/30/2017 10:02:17 AM +00:00,UCM Daily Shipping,
50640017,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:59:26 AM +00:00,UCM Daily Shipping,v-yichen
50639979,1,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/30/2017 9:58:07 AM +00:00,UCM Daily Shipping,v-yichen
50639966,4,RESOLVED,UCM External Service Call Reliability is below SLA (UcmKeystoneConfigDbConn),10/30/2017 9:57:36 AM +00:00,UCM Daily Shipping,
50639847,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:53:57 AM +00:00,UCM Daily Shipping,v-yichen
50639845,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:53:57 AM +00:00,UCM Daily Shipping,v-yichen
50639843,1,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:53:55 AM +00:00,UCM Daily Shipping,v-yichen
50639526,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:43:55 AM +00:00,UCM Daily Shipping,v-yichen
50639496,2,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/30/2017 9:42:51 AM +00:00,UCM Daily Shipping,v-yichen
50639329,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/30/2017 9:37:58 AM +00:00,UCM Ticketing & Engagement,v-vaagr
50639074,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:29:28 AM +00:00,UCM Daily Shipping,v-yichen
50639072,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:29:26 AM +00:00,UCM Daily Shipping,v-yichen
50639065,2,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:29:19 AM +00:00,UCM Daily Shipping,v-yichen
50638840,3,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/30/2017 9:20:49 AM +00:00,UCM Daily Shipping,v-yichen
50638768,3,RESOLVED,Ticketing Job Dispatcher Reliability for UCMT ASD plugin is below SLA,10/30/2017 9:19:19 AM +00:00,UCM Daily Shipping,v-yichen
50638052,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditBlockReasonInAccountLevel,10/30/2017 9:00:27 AM +00:00,UCM Opportunities,
50635253,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkLinkTest,10/30/2017 7:43:41 AM +00:00,UCM Ticketing & Engagement,v-anukum
50634820,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingCannedViewOperations,10/30/2017 7:27:16 AM +00:00,UCM Ticketing & Engagement,v-anukum
50633471,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditTicket,10/30/2017 6:40:57 AM +00:00,UCM Ticketing & Engagement,v-anukum
50629018,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/30/2017 3:47:53 AM +00:00,UCM Ticketing & Engagement,v-smitak
50616951,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AdministrationCannedViewTest,10/29/2017 8:05:19 PM +00:00,UCM Account Management A+P,v-amitb
50613045,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkCloseTicketsFromTeamQueueTest,10/29/2017 5:08:06 PM +00:00,UCM Ticketing & Engagement,v-anukum
50610265,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] GetMyQueueLinkMissingDiagnosticsFile,10/29/2017 3:05:14 PM +00:00,UCM Account Management A+P,v-sshett
50610264,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AutoTriageEscalateTicket,10/29/2017 3:05:14 PM +00:00,UCM Ticketing & Engagement,v-anukum
50597549,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/29/2017 6:15:03 AM +00:00,UCM Ticketing & Engagement,v-smitak
50593978,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/29/2017 4:10:43 AM +00:00,UCM Account Management A+P,
50578261,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AdministrationCannedViewTest,10/28/2017 7:05:06 PM +00:00,UCM Daily Shipping,
50573072,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkLinkTest,10/28/2017 4:05:29 PM +00:00,UCM Ticketing & Engagement,v-anukum
50573071,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditTicket,10/28/2017 4:05:28 PM +00:00,UCM Ticketing & Engagement,v-anukum
50573067,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkCloseTicketsFromTeamQueueTest,10/28/2017 4:05:24 PM +00:00,UCM Ticketing & Engagement,v-anukum
50571439,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] GetMyQueueLinkMissingDiagnosticsFile,10/28/2017 3:05:10 PM +00:00,UCM Account Management A+P,v-amitb
50571438,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AutoTriageEscalateTicket,10/28/2017 3:05:10 PM +00:00,UCM Ticketing & Engagement,v-smitak
50569993,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/28/2017 2:10:12 PM +00:00,UCM Account Management A+P,raphr
50569508,3,RESOLVED,[ALERT ACTIVATED] - AccountCustomerRelationFullPull-Staging  happened for datafactories AccountCustomerRelationFullPull-Staging,10/28/2017 1:51:14 PM +00:00,UCM Account Management A+P,v-nilpat
50569507,3,RESOLVED,[ALERT ACTIVATED] - AccountCustomerRelationFullPull-Staging  happened for datafactories AccountCustomerRelationFullPull-Staging,10/28/2017 1:51:12 PM +00:00,UCM Account Management A+P,v-nilpat
50558750,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingTile,10/28/2017 7:27:57 AM +00:00,UCM Ticketing & Engagement,v-anukum
50558749,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AssignTicketWithAutoAcknowledge,10/28/2017 7:27:56 AM +00:00,UCM Ticketing & Engagement,roopapu
50554155,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] PilotManagementGrid,10/28/2017 4:44:03 AM +00:00,UCM Daily Shipping,xiaya
50554153,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ValidateTabsForChangeManagement,10/28/2017 4:44:03 AM +00:00,UCM Daily Shipping,
50554152,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BoBAssignmentBVTRun,10/28/2017 4:44:02 AM +00:00,UCM Daily Shipping,
50554151,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AgencyTimelineBVTRun,10/28/2017 4:44:02 AM +00:00,UCM Daily Shipping,
50552906,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/28/2017 4:17:09 AM +00:00,UCM Opportunities,
50552723,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/28/2017 4:10:23 AM +00:00,UCM Data Visualization Framework,
50548940,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/28/2017 2:16:57 AM +00:00,UCM Opportunities,
50531352,3,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,10/27/2017 8:17:26 PM +00:00,UCM Ticketing & Engagement,v-avarma
50529580,3,RESOLVED,Ticketing Job Dispatcher Reliability for Communication Attacher is below SLA,10/27/2017 7:43:07 PM +00:00,UCM Ticketing & Engagement,v-avarma
50528674,3,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/27/2017 7:24:14 PM +00:00,UCM Ticketing & Engagement,v-avarma
50525044,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AdministrationCannedViewTest,10/27/2017 6:13:33 PM +00:00,UCM Account Management A+P,
50519954,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkCloseTicketsFromTeamQueueTest,10/27/2017 4:01:52 PM +00:00,UCM Ticketing & Engagement,v-anukum
50519952,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditTicket,10/27/2017 4:01:52 PM +00:00,UCM Ticketing & Engagement,v-anukum
50519950,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingCannedViewOperations,10/27/2017 4:01:51 PM +00:00,UCM Ticketing & Engagement,v-anukum
50519949,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkLinkTest,10/27/2017 4:01:51 PM +00:00,UCM Ticketing & Engagement,v-anukum
50519947,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditBlockReasonInAccountLevel,10/27/2017 4:01:51 PM +00:00,UCM Daily Shipping,
50503466,3,RESOLVED,JIT Access,10/27/2017 7:39:29 AM +00:00,UCM Account Management A+P,v-nilpat
50503445,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BVTRun,10/27/2017 7:38:44 AM +00:00,UCM Daily Shipping,
50502929,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EmailTemplatesTest,10/27/2017 7:23:34 AM +00:00,UCM Daily Shipping,
50494822,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/27/2017 3:27:38 AM +00:00,UCM Ticketing & Engagement,v-smitak
50492250,2,RESOLVED,UCM-T UserAction Reliability is below SLA,10/27/2017 2:23:23 AM +00:00,UCM Ticketing & Engagement,roopapu
50492111,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/27/2017 2:19:43 AM +00:00,UCM Account Management A+P,v-bhkaka
50492000,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/27/2017 2:16:57 AM +00:00,UCM Account Management A+P,v-bhkaka
50475492,3,RESOLVED,"[Support] Attainment Pacing % for the half doesn’t match when comparing the Team view with the Manager’s view (code defect, data issue)",10/26/2017 11:57:42 PM +00:00,UCM Data Visualization Framework,v-chenan
50469919,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingBreadcrumbValidations,10/26/2017 10:24:03 PM +00:00,UCM Ticketing & Engagement,v-anukum
50466615,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateTicket,10/26/2017 9:29:29 PM +00:00,UCM Ticketing & Engagement,v-anukum
50466323,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/26/2017 9:25:59 PM +00:00,UCM Ticketing & Engagement,v-avarma
50464742,3,RESOLVED,[Support] Escalated tickets from Maynard Cabellon have stakeholder issues,10/26/2017 8:53:05 PM +00:00,UCM Ticketing & Engagement,rykelch
50463467,3,RESOLVED,Ticketing Job Dispatcher Reliability for Communication Attacher is below SLA,10/26/2017 8:22:18 PM +00:00,UCM Ticketing & Engagement,v-avarma
50463274,3,RESOLVED,Ticketing Job Dispatcher Reliability for Email Sender is below SLA,10/26/2017 8:17:52 PM +00:00,UCM Ticketing & Engagement,v-avarma
50462856,3,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/26/2017 8:08:05 PM +00:00,UCM Ticketing & Engagement,v-avarma
50461795,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] PilotManagementGrid,10/26/2017 7:41:50 PM +00:00,UCM Daily Shipping,xiaya
50441808,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketAttachmentTest,10/26/2017 2:43:25 PM +00:00,UCM Ticketing & Engagement,v-anukum
50437609,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ValidateTabsForChangeManagement,10/26/2017 1:29:25 PM +00:00,UCM Account Management A+P,v-rajodh
50436953,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkCloseTicketsFromTeamQueueTest,10/26/2017 1:16:47 PM +00:00,UCM Ticketing & Engagement,v-anukum
50434841,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] PinAndUnpinHubToolTest,10/26/2017 12:31:34 PM +00:00,UCM Daily Shipping,
50434360,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingCannedViewOperations,10/26/2017 12:24:52 PM +00:00,UCM Ticketing & Engagement,v-anukum
50433648,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateTacticBlockAfterOpportunityRejection,10/26/2017 12:10:26 PM +00:00,UCM Opportunities,
50433647,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AdministrationCannedViewTest,10/26/2017 12:10:26 PM +00:00,UCM Account Management A+P,v-rajodh
50433646,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ProgrammaticTacticsTest,10/26/2017 12:10:26 PM +00:00,UCM Opportunities,
50433645,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AddNewToolToUCMHub,10/26/2017 12:10:26 PM +00:00,UCM Daily Shipping,
50433644,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] OpenOverviewInDifferentViewLevels,10/26/2017 12:10:26 PM +00:00,UCM Daily Shipping,
50433643,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] DetailsView,10/26/2017 12:10:25 PM +00:00,UCM Daily Shipping,
50433642,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditTicket,10/26/2017 12:10:25 PM +00:00,UCM Ticketing & Engagement,v-anukum
50433640,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AccountContactCreateAndDelete,10/26/2017 12:10:25 PM +00:00,UCM Daily Shipping,
50433639,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingWorkflowActionTests,10/26/2017 12:10:25 PM +00:00,UCM Ticketing & Engagement,v-anukum
50433635,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkLinkTest,10/26/2017 12:10:24 PM +00:00,UCM Ticketing & Engagement,v-anukum
50433634,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateTacticBlockInCustomerBlockManagement,10/26/2017 12:10:24 PM +00:00,UCM Opportunities,
50433633,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditBlockReasonInAccountLevel,10/26/2017 12:10:24 PM +00:00,UCM Daily Shipping,
50433632,3,RESOLVED,[UCM-CloudTest-CI] [HardFail] ColumnChooser,10/26/2017 12:10:24 PM +00:00,UCM Daily Shipping,
50428360,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TeamMembershipOperation,10/26/2017 10:22:46 AM +00:00,UCM Daily Shipping,
50428359,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ProgrammaticTacticsTest,10/26/2017 10:22:46 AM +00:00,UCM Daily Shipping,
50428358,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] DetailsView,10/26/2017 10:22:45 AM +00:00,UCM Daily Shipping,
50428356,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkCloseTicketsFromTeamQueueTest,10/26/2017 10:22:45 AM +00:00,UCM Daily Shipping,
50428355,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AccountContactCreateAndDelete,10/26/2017 10:22:45 AM +00:00,UCM Daily Shipping,
50428354,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] KeywordExpanderOpportunity,10/26/2017 10:22:44 AM +00:00,UCM Daily Shipping,
50425862,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TicketingWorkflowActionTests,10/26/2017 9:44:07 AM +00:00,UCM Daily Shipping,
50425860,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] BulkLinkTest,10/26/2017 9:44:07 AM +00:00,UCM Daily Shipping,
50425859,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] ChangeBlockStatusInAccountLevel,10/26/2017 9:44:06 AM +00:00,UCM Daily Shipping,
50425858,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AddNewToolToUCMHub,10/26/2017 9:44:06 AM +00:00,UCM Daily Shipping,
50418013,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] OpenOverviewInDifferentViewLevels,10/26/2017 7:35:30 AM +00:00,UCM Daily Shipping,
50418012,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditBlockReasonInAccountLevel,10/26/2017 7:35:30 AM +00:00,UCM Daily Shipping,
50413923,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateTacticBlockInCustomerBlockManagement,10/26/2017 6:21:12 AM +00:00,UCM Daily Shipping,
50404236,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] EditTicket,10/26/2017 3:17:13 AM +00:00,UCM Daily Shipping,
50400671,3,RESOLVED,[UCM-CloudTest-CI] [HardFail] ColumnChooser,10/26/2017 2:19:39 AM +00:00,UCM Daily Shipping,
50393038,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/26/2017 12:10:52 AM +00:00,UCM Account Management A+P,raphr
50392968,3,RESOLVED,Jobdispather Plugin Reliability is below SLA,10/26/2017 12:09:30 AM +00:00,UCM Ticketing & Engagement,v-smitak
50392732,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateUpdateStatusDeleteAdhocOpportunity,10/26/2017 12:06:14 AM +00:00,UCM Daily Shipping,
50389812,3,RESOLVED,BobChangeRequestPlugin is unhealthy,10/25/2017 11:18:22 PM +00:00,UCM Account Management A+P,v-vepate
50385518,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/25/2017 10:10:52 PM +00:00,UCM Account Management A+P,zhama
50376159,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/25/2017 7:55:45 PM +00:00,UCM Ticketing & Engagement,v-smitak
50373985,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/25/2017 7:36:04 PM +00:00,UCM Ticketing & Engagement,rykelch
50372371,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] CreateTacticBlockAfterOpportunityRejection,10/25/2017 7:19:59 PM +00:00,UCM Daily Shipping,
50363354,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] AdministrationCannedViewTest,10/25/2017 5:31:03 PM +00:00,UCM Daily Shipping,
50352337,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] TeamOperation,10/25/2017 3:05:18 PM +00:00,UCM Daily Shipping,
50338871,2,RESOLVED,Bad Checkin Block CI and Gated - UpdateAgencyHierarchyRelationshipsFromStaging&AddNewAgencyHierarchyMappings,10/25/2017 12:19:16 PM +00:00,UCM Account Management A+P,v-rajodh
50332969,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_2' : ucmtest",10/25/2017 10:50:23 AM +00:00,UCM Daily Shipping,guofzh
50332967,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_3' : ucmtest",10/25/2017 10:50:22 AM +00:00,UCM Daily Shipping,guofzh
50332966,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_3' : ucmtest",10/25/2017 10:50:21 AM +00:00,UCM Daily Shipping,guofzh
50332965,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_2' : ucmtest",10/25/2017 10:50:21 AM +00:00,UCM Daily Shipping,guofzh
50332370,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",10/25/2017 10:38:47 AM +00:00,UCM Daily Shipping,guofzh
50332368,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",10/25/2017 10:38:45 AM +00:00,UCM Daily Shipping,guofzh
50332367,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_0' : ucmtest",10/25/2017 10:38:45 AM +00:00,UCM Daily Shipping,guofzh
50332366,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/Production-AZCEN-UCMAPI/UcmApi.Web/UcmApi.Web_IN_1' : ucmtest",10/25/2017 10:38:45 AM +00:00,UCM Daily Shipping,guofzh
50330906,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/25/2017 10:12:37 AM +00:00,UCM Account Management A+P,zhama
50330893,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/25/2017 10:12:27 AM +00:00,UCM Account Management A+P,zhama
50330884,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/25/2017 10:12:21 AM +00:00,UCM Account Management A+P,zhama
50329987,3,RESOLVED,[UCM-CloudTest-CI] [Flaky] KeywordExpanderOpportunity,10/25/2017 10:01:01 AM +00:00,UCM Daily Shipping,
